id,title,text,date
19a34957462e3b7b_7,This $20k robot can kinda unload the dishwasher,"For the price of a pretty solid used Chevy Malibu, you could soon get a very new 5-foot-6-inch humanoid robot to fold your laundry. Robotics company 1X announced preorders for Neo, which it claims is the “world’s first consumer-ready humanoid robot.” For $20,000—or a $499 per month rental fee and a six-month commitment—the lanky robot can do simple tasks around the house, such as unloading the dishwasher and watering plants, and can answer your questions through its built-in large language model. Unlike those sharp, metal military dogs that are always doing flips, Neo has a soft body and moves slowly. The bot can carry about 55 pounds and lasts for four hours on a single charge. Is Neo ready to become the Rosie of your family? — Well, sometimes it falls over, and it still needs a lot of human help. In fact, all of the tasks Neo performed in a test run with a reporter from the Wall Street Journal weren’t done autonomously. If you want Neo to do something complicated like clean the bathroom or vacuum, you’ll have to let a 1X employee wearing a VR headset remotely access the body (and cameras) to assist with training. Neo is watching. — 1X claims safety guardrails are in place to protect your privacy, but there’s still a camera-equipped walking, talking robot in your house. —MM",2025-10-30 09:55:19
19a34957462e3b7b_8,Prime number: Grab and go,"There are plenty of places people choose to sit and linger—romantic wine bars, mountain tops with killer views, the brunch table you’re waiting for—but at the moment, Starbucks isn’t one of them. Despite the chain prioritizing a cozier coffeehouse vibe to lure in customers, the share of visits to its cafes lasting more than 10 minutes has gotten more tall, not more grande, since CEO Brian Niccol took over last September. Bloomberg reports: • More than 40% of Starbucks visits were longer than 10 minutes in 2023, per Placer.ai’s data. • But now it’s more like 33% of visits, partially because fewer people are choosing to spend more than 30 minutes at Starbucks. But it’s not all bad news for Niccol’s turnaround plan: Though the overall numbers haven’t shown increased staying times, the company has said stores updated to be cozier had begun to see longer stays. And other things are looking up—Starbucks reported its first global same-store sales growth in nearly two years yesterday. —AR",2025-10-30 09:55:19
19a34957462e3b7b_9,"Hurricane Melissa left at least dozens of people dead as it traveled across Cuba, Haiti, and Jamaica causing destruction.","Hurricane Melissa left at least dozens of people dead as it traveled across Cuba, Haiti, and Jamaica causing destruction.",2025-10-30 09:55:19
19a34957462e3b7b_10,"President Trump said on social media yesterday that he had instructed the US to resume nuclear weapons testing, which it hasn’t done since 1992.","President Trump said on social media yesterday that he had instructed the US to resume nuclear weapons testing, which it hasn’t done since 1992.",2025-10-30 09:55:19
19a34957462e3b7b_11,Israel said yesterday its ceasefire in Gaza was back on after carrying out airstrikes in the area that killed 104 people. Israel and Hamas have each accused the other of violating their ceasefire deal.,Israel said yesterday its ceasefire in Gaza was back on after carrying out airstrikes in the area that killed 104 people. Israel and Hamas have each accused the other of violating their ceasefire deal.,2025-10-30 09:55:19
19a34957462e3b7b_12,"General Motors laid off more than 1,700 workers in Michigan and Ohio, blaming slow EV sales.","General Motors laid off more than 1,700 workers in Michigan and Ohio, blaming slow EV sales.",2025-10-30 09:55:19
19a34957462e3b7b_13,Boeing said delays in bringing out its highly anticipated 777X wide-body plane to market will cost it nearly $5 billion.,Boeing said delays in bringing out its highly anticipated 777X wide-body plane to market will cost it nearly $5 billion.,2025-10-30 09:55:19
19a34957462e3b7b_14,"Chipotle cut its full-year forecast for the third quarter in a row, noting that the younger consumers who love its burritos are under significant economic pressure.","Chipotle cut its full-year forecast for the third quarter in a row, noting that the younger consumers who love its burritos are under significant economic pressure.",2025-10-30 09:55:19
19a34957462e3b7b_15,Grammarly changed its name to Superhuman and added an AI assistant to its product.,Grammarly changed its name to Superhuman and added an AI assistant to its product.,2025-10-30 09:55:19
19a34957462e3b7b_16,"Prosecutors say two suspects have admitted to being involved with the theft of some of France’s crown jewels, and five others were arrested late Wednesday night local time, but the sparkly loot still hasn’t been recovered.","Prosecutors say two suspects have admitted to being involved with the theft of some of France’s crown jewels, and five others were arrested late Wednesday night local time, but the sparkly loot still hasn’t been recovered.",2025-10-30 09:55:19
19a2f9b96a1ece50_2,"OpenAI Completes For-Profit Transition, Pushing Microsoft Above $4 Trillion Valuation","OpenAI has successfully converted to a more traditional corporate structure. It has turned its for-profit subsidiary into a public-benefit corporation. The new structure will make it easier for the company to raise money and attract talent, and could clear the path for an initial public offering. OpenAI continues to face litigation over its corporate status. Microsoft owns a 27% stake in the new public-benefit corporation. OpenAI has successfully converted to a more traditional corporate structure. It has turned its for-profit subsidiary into a public-benefit corporation. The new structure will make it easier for the company to raise money and attract talent, and could clear the path for an initial public offering. OpenAI continues to face litigation over its corporate status. Microsoft owns a 27% stake in the new public-benefit corporation.",2025-10-29 10:55:16
